#hypernode	nodes
http://pathwaycommons.org/pc12/Protein_2a2315b0807f92843d10a781643f91bc	http://pathwaycommons.org/pc12/Protein_2a2315b0807f92843d10a781643f91bc
http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3
http://pathwaycommons.org/pc12/Protein_ddf7ab2820208ba518bab4e66473e375	http://pathwaycommons.org/pc12/Protein_ddf7ab2820208ba518bab4e66473e375
http://pathwaycommons.org/pc12/Protein_a8131111de38b78a8261054cf6270635	http://pathwaycommons.org/pc12/Protein_a8131111de38b78a8261054cf6270635
http://pathwaycommons.org/pc12/Protein_a57e6a1c7a85a7d88fd8759b0947e130	http://pathwaycommons.org/pc12/Protein_a57e6a1c7a85a7d88fd8759b0947e130
http://pathwaycommons.org/pc12/Protein_d103ecb11234a58ab1b4d4b0126ba5e6	http://pathwaycommons.org/pc12/Protein_d103ecb11234a58ab1b4d4b0126ba5e6
http://pathwaycommons.org/pc12/Protein_cf6ae286b9b0cc22bceb50a8eed56db2	http://pathwaycommons.org/pc12/Protein_cf6ae286b9b0cc22bceb50a8eed56db2
http://pathwaycommons.org/pc12/Protein_daaf09672903ef449f611e37cba6c574	http://pathwaycommons.org/pc12/Protein_daaf09672903ef449f611e37cba6c574
http://pathwaycommons.org/pc12/Protein_15c1569f7f8571c3ab86ad630055738f	http://pathwaycommons.org/pc12/Protein_15c1569f7f8571c3ab86ad630055738f
http://pathwaycommons.org/pc12/Protein_9821b163c7ed96efc259e50ea9d93ad2	http://pathwaycommons.org/pc12/Protein_9821b163c7ed96efc259e50ea9d93ad2
http://pathwaycommons.org/pc12/Protein_8d0bd9e0b43c694f24e4e14fba120f91	http://pathwaycommons.org/pc12/Protein_8d0bd9e0b43c694f24e4e14fba120f91
http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1	http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1
http://pathwaycommons.org/pc12/Protein_04235324d09e5099951aa3ba67dcc09c	http://pathwaycommons.org/pc12/Protein_04235324d09e5099951aa3ba67dcc09c
http://pathwaycommons.org/pc12/Protein_c3d53b57fa555bbacacdcb74ffd4d907	http://pathwaycommons.org/pc12/Protein_c3d53b57fa555bbacacdcb74ffd4d907
http://pathwaycommons.org/pc12/Protein_1b86ad755cd3b6820cac0cbee6fdfb55	http://pathwaycommons.org/pc12/Protein_1b86ad755cd3b6820cac0cbee6fdfb55
http://pathwaycommons.org/pc12/Protein_71c865d817276ec1abfa2874b94825b4	http://pathwaycommons.org/pc12/Protein_71c865d817276ec1abfa2874b94825b4
http://pathwaycommons.org/pc12/Protein_d3d34d2f354fcbe26b88ccd6405d29da	http://pathwaycommons.org/pc12/Protein_d3d34d2f354fcbe26b88ccd6405d29da
http://pathwaycommons.org/pc12/Protein_2fcdc09a55c2eb7ecff2606c17279a2a	http://pathwaycommons.org/pc12/Protein_2fcdc09a55c2eb7ecff2606c17279a2a
http://pathwaycommons.org/pc12/Protein_dff3036249be09674918203b101a8e07	http://pathwaycommons.org/pc12/Protein_dff3036249be09674918203b101a8e07
http://pathwaycommons.org/pc12/Protein_5ffb16efd3fb00b15f02425d1763f3df	http://pathwaycommons.org/pc12/Protein_5ffb16efd3fb00b15f02425d1763f3df
http://pathwaycommons.org/pc12/Protein_650cd9f610d044305635ca907aa09bd4	http://pathwaycommons.org/pc12/Protein_650cd9f610d044305635ca907aa09bd4
http://pathwaycommons.org/pc12/SmallMolecule_00d8e77c163f4e8d10cc8f3f1e3522cf	http://pathwaycommons.org/pc12/SmallMolecule_00d8e77c163f4e8d10cc8f3f1e3522cf
http://pathwaycommons.org/pc12/Protein_e2e0ce04b005f82069d008a006a85edc	http://pathwaycommons.org/pc12/Protein_e2e0ce04b005f82069d008a006a85edc
http://pathwaycommons.org/pc12/Protein_3396310716b9c5faf6d50d904e1cd5b2	http://pathwaycommons.org/pc12/Protein_3396310716b9c5faf6d50d904e1cd5b2
http://pathwaycommons.org/pc12/Protein_8c3cba4c496ea72ca1bc0005bb8dc64c	http://pathwaycommons.org/pc12/Protein_8c3cba4c496ea72ca1bc0005bb8dc64c
http://pathwaycommons.org/pc12/Protein_62c23498153818c261922762bcd8a8cb	http://pathwaycommons.org/pc12/Protein_62c23498153818c261922762bcd8a8cb
http://pathwaycommons.org/pc12/Protein_d1f407e2a935725b0bd686bf5c25550e	http://pathwaycommons.org/pc12/Protein_d1f407e2a935725b0bd686bf5c25550e
http://pathwaycommons.org/pc12/Protein_1bc6d1224848a49864c2592eb2d49e5d	http://pathwaycommons.org/pc12/Protein_1bc6d1224848a49864c2592eb2d49e5d
http://pathwaycommons.org/pc12/SmallMolecule_c4bc28d10fa9bbdf311182463f74550d	http://pathwaycommons.org/pc12/SmallMolecule_c4bc28d10fa9bbdf311182463f74550d
http://pathwaycommons.org/pc12/Protein_6d68ec5193ad799120e7becd757bafb3	http://pathwaycommons.org/pc12/Protein_6d68ec5193ad799120e7becd757bafb3
http://pathwaycommons.org/pc12/Protein_7410ae9422710ae90a2ad94d48701d79	http://pathwaycommons.org/pc12/Protein_7410ae9422710ae90a2ad94d48701d79
http://pathwaycommons.org/pc12/Protein_c83b6173151d3e613b23854a50e9cc35	http://pathwaycommons.org/pc12/Protein_c83b6173151d3e613b23854a50e9cc35
http://pathwaycommons.org/pc12/Protein_4f856054a082d09bf74e1a9c744312c4	http://pathwaycommons.org/pc12/Protein_4f856054a082d09bf74e1a9c744312c4
http://pathwaycommons.org/pc12/Protein_7ca188f42c88f55942e59b6ab187fdbc	http://pathwaycommons.org/pc12/Protein_7ca188f42c88f55942e59b6ab187fdbc
http://pathwaycommons.org/pc12/Protein_ce65ca8748d3df036b2060fe13412152	http://pathwaycommons.org/pc12/Protein_ce65ca8748d3df036b2060fe13412152
http://pathwaycommons.org/pc12/Protein_9529295f2a57751ad28e10c689401ab6	http://pathwaycommons.org/pc12/Protein_9529295f2a57751ad28e10c689401ab6
http://pathwaycommons.org/pc12/Protein_26d41f922a81a115563b9897217c7eb9	http://pathwaycommons.org/pc12/Protein_26d41f922a81a115563b9897217c7eb9
http://pathwaycommons.org/pc12/Protein_0b3f9b047c3a7527d4bda708fadcb731	http://pathwaycommons.org/pc12/Protein_0b3f9b047c3a7527d4bda708fadcb731
http://pathwaycommons.org/pc12/Protein_9abd5509c4accb15fd701e67073da900	http://pathwaycommons.org/pc12/Protein_9abd5509c4accb15fd701e67073da900
http://pathwaycommons.org/pc12/Protein_54dfe45b19099d812ad911b6cc1b54b6	http://pathwaycommons.org/pc12/Protein_54dfe45b19099d812ad911b6cc1b54b6
http://pathwaycommons.org/pc12/Protein_0dd7709caa5f3cb2c9944fe9434c4d37	http://pathwaycommons.org/pc12/Protein_0dd7709caa5f3cb2c9944fe9434c4d37
http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb	http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb
http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639	http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639
http://pathwaycommons.org/pc12/Protein_de7cb61eed8a071232c0a26bad7a27d0	http://pathwaycommons.org/pc12/Protein_de7cb61eed8a071232c0a26bad7a27d0
http://pathwaycommons.org/pc12/Protein_b72620813e119d87807cc39623c829db	http://pathwaycommons.org/pc12/Protein_b72620813e119d87807cc39623c829db
http://pathwaycommons.org/pc12/Protein_0e82c1bfe49fbeee6eb876a199aa0355	http://pathwaycommons.org/pc12/Protein_0e82c1bfe49fbeee6eb876a199aa0355
http://pathwaycommons.org/pc12/Protein_1b92d8f0a59da15a4e90c65710828151	http://pathwaycommons.org/pc12/Protein_1b92d8f0a59da15a4e90c65710828151
http://pathwaycommons.org/pc12/Protein_a6183c16540c4f1371ef5603465772cf	http://pathwaycommons.org/pc12/Protein_a6183c16540c4f1371ef5603465772cf
http://pathwaycommons.org/pc12/Protein_4d5dee3e3e5cd29539776f11d8bf638f	http://pathwaycommons.org/pc12/Protein_4d5dee3e3e5cd29539776f11d8bf638f
http://pathwaycommons.org/pc12/Pathway_729e25c5882bc50ce5351a81b89d7d8f	http://pathwaycommons.org/pc12/Pathway_729e25c5882bc50ce5351a81b89d7d8f
http://pathwaycommons.org/pc12/Pathway_e92b2bf80ee288264306bc1f4722b862	http://pathwaycommons.org/pc12/Pathway_e92b2bf80ee288264306bc1f4722b862
http://pathwaycommons.org/pc12/Pathway_8bdf50f327c6e10d1093d9f6a3e30622	http://pathwaycommons.org/pc12/Pathway_8bdf50f327c6e10d1093d9f6a3e30622
http://pathwaycommons.org/pc12/Pathway_2c3b5d5926b6724683640effd9d0c71d	http://pathwaycommons.org/pc12/Pathway_2c3b5d5926b6724683640effd9d0c71d
http://pathwaycommons.org/pc12/Pathway_82da0d643db8691217e4ac1953c369ee	http://pathwaycommons.org/pc12/Pathway_82da0d643db8691217e4ac1953c369ee
http://pathwaycommons.org/pc12/Pathway_b2a4c9bbd844039f0c2b894cce3a14eb	http://pathwaycommons.org/pc12/Pathway_b2a4c9bbd844039f0c2b894cce3a14eb
http://pathwaycommons.org/pc12/Pathway_a7ba16035f13e382e48ca9d06f0fce0a	http://pathwaycommons.org/pc12/Pathway_a7ba16035f13e382e48ca9d06f0fce0a
http://pathwaycommons.org/pc12/Pathway_af2687ba6e56f5f9bf36a7fb604bc2fb	http://pathwaycommons.org/pc12/Pathway_af2687ba6e56f5f9bf36a7fb604bc2fb
http://pathwaycommons.org/pc12/Pathway_1decb8cb8211cd18debee3fb6b4b9d8d	http://pathwaycommons.org/pc12/Pathway_1decb8cb8211cd18debee3fb6b4b9d8d
http://pathwaycommons.org/pc12/Pathway_2f0ad02b10736606540e8b5b6ec68060	http://pathwaycommons.org/pc12/Pathway_2f0ad02b10736606540e8b5b6ec68060
http://pathwaycommons.org/pc12/Complex_be789b505beaed969411db06bea4fbff	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_b9e0ee635a577ef1b995912b31f307cc;http://pathwaycommons.org/pc12/Protein_d6889f2687e8bfc35e970bd25e59d157
http://pathwaycommons.org/pc12/Complex_6f9ad65a8ad953cb27fee3b43be4d5fc	http://pathwaycommons.org/pc12/Protein_f77d83a8dde5520b9113744cc29de44d;http://pathwaycommons.org/pc12/Protein_b9e0ee635a577ef1b995912b31f307cc;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8
http://pathwaycommons.org/pc12/Complex_a04694320332082db89b75fe1d35989d	http://pathwaycommons.org/pc12/Protein_b6cc6f962862f4febe0f7d9da2b2f452;http://pathwaycommons.org/pc12/Protein_4d58dab89f4eeff5a3846374e141c67f
http://pathwaycommons.org/pc12/Complex_71fb4f66d22e6294242e690de522e657	http://pathwaycommons.org/pc12/Protein_a942a33d3dadc988258bfbb6d520635d;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_17b6879ee5b9b522fc397e1d179cdf1d
http://pathwaycommons.org/pc12/Complex_9e1f6aa97441d0feb771b0b82387b082	http://pathwaycommons.org/pc12/Protein_fd8b3a7378179afd7f255cf293c04a87;http://pathwaycommons.org/pc12/Protein_594f98ea33425a239b02cc5097a021c8;http://pathwaycommons.org/pc12/Protein_465025561c0289a8722e977edfc5740e
http://pathwaycommons.org/pc12/Complex_a419a398e017190fd5a8a93472710c79	http://pathwaycommons.org/pc12/Protein_5ff912a3d54bd1f1059c9d6f374e516b;http://pathwaycommons.org/pc12/Protein_fd8b3a7378179afd7f255cf293c04a87;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_594f98ea33425a239b02cc5097a021c8;http://pathwaycommons.org/pc12/Protein_465025561c0289a8722e977edfc5740e
http://pathwaycommons.org/pc12/Complex_33116a039dc9baf9696f4dce84d9a38d	http://pathwaycommons.org/pc12/Protein_5ff912a3d54bd1f1059c9d6f374e516b;http://pathwaycommons.org/pc12/Protein_66269531f58b4bffd480b37766177317;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_97a9394a408a8628280b957a7738f78f	http://pathwaycommons.org/pc12/Protein_827a6e51d33e198f93bdb0e2a9345c7b;http://pathwaycommons.org/pc12/Protein_72e97d9080ba4c37691532dcb212fd79;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_a0ba49dff45c03e4f7d10ef5858afc51	http://pathwaycommons.org/pc12/Protein_d29ccff8b025cb1a177eb1baaa24d626;http://pathwaycommons.org/pc12/Protein_42175c56efd1bc1c8d5a05bada9f8d8f
http://pathwaycommons.org/pc12/Complex_508d69ef014ef0e75e833d24933d9974	http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_8e83b0e858427528ab18f303806aa166
http://pathwaycommons.org/pc12/Complex_3c5e43aef7a3a83e56be76c0f2cb1357	
http://pathwaycommons.org/pc12/Complex_3bf68e6d9827968a6ff9b05f526e0698	http://pathwaycommons.org/pc12/Protein_c4d7e10793074204b93b94eddc15a77a;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_cb51899f50342e81c24d52ba77378c63	http://pathwaycommons.org/pc12/Protein_a942a33d3dadc988258bfbb6d520635d;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_0552500b346c95635390b6a803981ced
http://pathwaycommons.org/pc12/Complex_e69d5a186777d73e9fc969312a288c08	http://pathwaycommons.org/pc12/Protein_efd81e45707eccad2c6c294833e63559
http://pathwaycommons.org/pc12/Complex_e196458c65565f3dc17f47954d97472d	http://pathwaycommons.org/pc12/Protein_8d182df20ab4cc8a6df675b3c8a522b4;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_20c28178f4abbd80ff7dd722ea910e6f
http://pathwaycommons.org/pc12/Complex_182019e1c584143f372c50a72f9dad6e	http://pathwaycommons.org/pc12/Protein_eae96b7cb529c88666be593c06d67e16;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_20c28178f4abbd80ff7dd722ea910e6f
http://pathwaycommons.org/pc12/Complex_82b5df11c08e46528be145cfc9f22fbe	http://pathwaycommons.org/pc12/Protein_b9e0ee635a577ef1b995912b31f307cc;http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8
http://pathwaycommons.org/pc12/Complex_8ca115d9c383e53fa46fd4cd706a6bdf	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_ba3644d3ca5ec42f1f59d0e8ac4dfd78;http://pathwaycommons.org/pc12/Protein_03075986aa43ede1ee625b15793458d1
http://pathwaycommons.org/pc12/Complex_efd4462fa571f1852cb509d5a5df4bb5	http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_7edaa521d1cc5565f71d366a76e7c9d7;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8
http://pathwaycommons.org/pc12/Complex_cffcdd3f88d31baef72b375fdeb745ad	http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_7edaa521d1cc5565f71d366a76e7c9d7;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_d6889f2687e8bfc35e970bd25e59d157
http://pathwaycommons.org/pc12/Complex_694882ed4d3ae2a593d015b44390b24f	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_364b7b15290e2ef7a5d36aee89ceedcb
http://pathwaycommons.org/pc12/Complex_ae538abd3a88aaaaa3701a8dd5d28ba4	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_72e97d9080ba4c37691532dcb212fd79
http://pathwaycommons.org/pc12/Complex_fe656e2444efc3d07a3b0a6154996e10	http://pathwaycommons.org/pc12/Protein_9a65daa5ef0273f50c81c69d9ee285a8;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_9dfb445cbf7c082866c4c5a31d8408b3	http://pathwaycommons.org/pc12/Protein_a942a33d3dadc988258bfbb6d520635d;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_abee1b49b53a35a80c84d0ca0740d18b
http://pathwaycommons.org/pc12/Complex_9f09a2f87334a04eafa3b546fcd58183	http://pathwaycommons.org/pc12/Protein_a942a33d3dadc988258bfbb6d520635d;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_9de19f0511c78eb070c7931d3cea55f1
http://pathwaycommons.org/pc12/Complex_1eb121e68645f7ad325fe2e355acb807	http://pathwaycommons.org/pc12/Protein_a7c30dda0f45f5d90db0eaac4e24d9d3;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_72e97d9080ba4c37691532dcb212fd79
http://pathwaycommons.org/pc12/Complex_cade931067aba944edda37c473e1cc93	http://pathwaycommons.org/pc12/Protein_9a65daa5ef0273f50c81c69d9ee285a8;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_20c28178f4abbd80ff7dd722ea910e6f
http://pathwaycommons.org/pc12/Complex_9bada7de6d34d9e2f3f5e792780dbd5e	http://pathwaycommons.org/pc12/Protein_eae96b7cb529c88666be593c06d67e16;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_0d1074f58a8b7694d749ac38798e6444
http://pathwaycommons.org/pc12/Complex_278c968c84842be2aa00afb9ffafb2d1	http://pathwaycommons.org/pc12/Protein_a942a33d3dadc988258bfbb6d520635d;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_8401d9ce697146b543ae2029305c589e	http://pathwaycommons.org/pc12/Protein_fd8b3a7378179afd7f255cf293c04a87;http://pathwaycommons.org/pc12/Protein_594f98ea33425a239b02cc5097a021c8;http://pathwaycommons.org/pc12/Protein_eae96b7cb529c88666be593c06d67e16;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_20c28178f4abbd80ff7dd722ea910e6f;http://pathwaycommons.org/pc12/Protein_465025561c0289a8722e977edfc5740e
http://pathwaycommons.org/pc12/Complex_dd65eb734baff0abcae45360d870c018	http://pathwaycommons.org/pc12/Protein_fd8b3a7378179afd7f255cf293c04a87;http://pathwaycommons.org/pc12/Protein_3bc50e3ccc95513155467d2174b7f0ac;http://pathwaycommons.org/pc12/Protein_594f98ea33425a239b02cc5097a021c8;http://pathwaycommons.org/pc12/Protein_5ff912a3d54bd1f1059c9d6f374e516b;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_465025561c0289a8722e977edfc5740e
http://pathwaycommons.org/pc12/Complex_0af142bf5a0e66d90102419df665c66b	http://pathwaycommons.org/pc12/Protein_852259a7a00a7dd36937acf3bb990a33
http://pathwaycommons.org/pc12/Complex_67bae35c4e229570ae72c8a60abe6c91	http://pathwaycommons.org/pc12/Protein_a7c30dda0f45f5d90db0eaac4e24d9d3
http://pathwaycommons.org/pc12/Complex_762028d1dedcd562dc121e41700c003b	http://pathwaycommons.org/pc12/Protein_72e97d9080ba4c37691532dcb212fd79;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_cd0e4c9352b885575dea195e28aec8c8
http://pathwaycommons.org/pc12/Complex_a80317b150f384e880af67caab3c1650	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_d6889f2687e8bfc35e970bd25e59d157;http://pathwaycommons.org/pc12/Protein_cd0e4c9352b885575dea195e28aec8c8
http://pathwaycommons.org/pc12/Complex_11c3089e60febbc02baa1b8de8f8adf6	http://pathwaycommons.org/pc12/Protein_5ff912a3d54bd1f1059c9d6f374e516b;http://pathwaycommons.org/pc12/Protein_ff0b6f44305c0fe93b1a53b146088329;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_ae18723fffbb98a5ab89aaca17611f97	http://pathwaycommons.org/pc12/Protein_72e97d9080ba4c37691532dcb212fd79;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_b9e0ee635a577ef1b995912b31f307cc
http://pathwaycommons.org/pc12/Complex_4ce980c66ef78dbb8f0e6bc205f6b90d	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_17b6879ee5b9b522fc397e1d179cdf1d;http://pathwaycommons.org/pc12/Protein_8d182df20ab4cc8a6df675b3c8a522b4
http://pathwaycommons.org/pc12/Complex_b58db29210e05ece764ac496e1db37b1	http://pathwaycommons.org/pc12/Protein_a942a33d3dadc988258bfbb6d520635d;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_426f228876061b6cfbb215f51dba2a4e	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_f97a35327e07b29dd7ba8edf1ffb8589;http://pathwaycommons.org/pc12/Protein_cd0e4c9352b885575dea195e28aec8c8
http://pathwaycommons.org/pc12/Complex_70662f410e4f3ef415530b9e9060cd5c	http://pathwaycommons.org/pc12/Protein_c4d7e10793074204b93b94eddc15a77a;http://pathwaycommons.org/pc12/Protein_827a6e51d33e198f93bdb0e2a9345c7b;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_986a36a33e0011499c1a331d4e5b4f6f	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_852259a7a00a7dd36937acf3bb990a33;http://pathwaycommons.org/pc12/Protein_797acaddcfeeab93c38324972c389a40
http://pathwaycommons.org/pc12/Complex_1c45358747b284f249e879b767ac8c9a	http://pathwaycommons.org/pc12/Protein_8a8c0e54a16c2af209e4f5f037c00b39;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_d6889f2687e8bfc35e970bd25e59d157
http://pathwaycommons.org/pc12/Complex_1d5739786a19091240436fd498eaff65	http://pathwaycommons.org/pc12/Protein_a942a33d3dadc988258bfbb6d520635d;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_939aa71d63cdd1a6933e4cab48425555	http://pathwaycommons.org/pc12/Protein_4d693463d3111961141257dbdafec4f7;http://pathwaycommons.org/pc12/Protein_5ff912a3d54bd1f1059c9d6f374e516b;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_e48b58e4ae2fa5dc3ad271de12cf8a3d	http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_03075986aa43ede1ee625b15793458d1;http://pathwaycommons.org/pc12/Protein_852259a7a00a7dd36937acf3bb990a33
http://pathwaycommons.org/pc12/Complex_378e8d1ca4a67bc50c67710cdaeba230	http://pathwaycommons.org/pc12/Protein_9de19f0511c78eb070c7931d3cea55f1;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_8d182df20ab4cc8a6df675b3c8a522b4
http://pathwaycommons.org/pc12/Complex_31b2d962f90b30f2b1e2e96632c044c3	http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_cd0e4c9352b885575dea195e28aec8c8
http://pathwaycommons.org/pc12/Complex_553fdb0a9bdb8a1676b67e581c4f49ad	http://pathwaycommons.org/pc12/Protein_3e85307e84dfd9e0a64617d663592168;http://pathwaycommons.org/pc12/Protein_a942a33d3dadc988258bfbb6d520635d;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_9fb48e5a5a7a6219f7e8534b1eba4741	http://pathwaycommons.org/pc12/Protein_9d5923e13defe04be8f5067e497b1007;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_e08268a11a7ae675038223a89623c277;http://pathwaycommons.org/pc12/Protein_4ce9f837289698d32dc59b26611d1ed8;http://pathwaycommons.org/pc12/Protein_364b7b15290e2ef7a5d36aee89ceedcb
http://pathwaycommons.org/pc12/Complex_89cd6acf1cbd75556c2e83a67725b7a7	http://pathwaycommons.org/pc12/Protein_827a6e51d33e198f93bdb0e2a9345c7b;http://pathwaycommons.org/pc12/Protein_8d182df20ab4cc8a6df675b3c8a522b4;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc
http://pathwaycommons.org/pc12/Complex_332626012348886122a05645cc5bdc80	http://pathwaycommons.org/pc12/Protein_65fe459fc193552e85ca8aeeeb8cf962;http://pathwaycommons.org/pc12/Protein_a6d2db6738cbfd49d6f29ede952894cc;http://pathwaycommons.org/pc12/Protein_d6889f2687e8bfc35e970bd25e59d157;http://pathwaycommons.org/pc12/Protein_8e83b0e858427528ab18f303806aa166;http://pathwaycommons.org/pc12/Protein_c002701a36da9a2e4c39dc18ffacda30
