#Tail	Head	PosReg	NegReg	ID
http://pathwaycommons.org/pc12/Protein_5d71eeba4aabd934b606d9bcd670d31e	http://pathwaycommons.org/pc12/Protein_25221844b8b7d831734632ed75321420	http://pathwaycommons.org/pc12/Complex_82d17357d862193c92a41875a42cca86	None	http://pathwaycommons.org/pc12/BiochemicalReaction_85d2e07aeb2d34f15a58a7bcec73367d
None	http://pathwaycommons.org/pc12/Protein_87a819b2f77cff9332563daea85dc223	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/TemplateReaction_a5cbf058cadac37de87c4f788ad6b1a3
http://pathwaycommons.org/pc12/Complex_494c7a7caa7d93cf7328c9cd6ccb3634;http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	http://pathwaycommons.org/pc12/Complex_18d1ee0ca7ea9565c8a02a8ac3390f3b	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_01480c3cd455474e10403de22524dd91
http://pathwaycommons.org/pc12/Protein_6aae55d26816bd17bf1d1519e1e47e49	http://pathwaycommons.org/pc12/Protein_cadd045cbcda561735f0326c9b37e0e9	http://pathwaycommons.org/pc12/Complex_82d17357d862193c92a41875a42cca86	None	http://pathwaycommons.org/pc12/BiochemicalReaction_2208faf675c022c7d9e965079cf439c9
http://pathwaycommons.org/pc12/Protein_f9e8588e0264ed24c75a5708ab4b925d	http://pathwaycommons.org/pc12/Protein_4ad178273a149815c199078f3618ee1f	http://pathwaycommons.org/pc12/Protein_651211142ab925d28ca1d32c3f2c7a23	None	http://pathwaycommons.org/pc12/BiochemicalReaction_3c2fa111bdf4428c5a9a26838042d41b
http://pathwaycommons.org/pc12/Protein_eab05b013d621e0b366c88e2a4ab18b3	http://pathwaycommons.org/pc12/Protein_766fa29c3c92f75d286b39f2f98b4763	http://pathwaycommons.org/pc12/Protein_651211142ab925d28ca1d32c3f2c7a23	None	http://pathwaycommons.org/pc12/BiochemicalReaction_69eb46b0b905846a2a954924c02bb156
http://pathwaycommons.org/pc12/Protein_5157d00e673b3337f8a66ed8c42bf2d5	http://pathwaycommons.org/pc12/Protein_5c34aeb64f5dcb219f18459f66aab903	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_304b394523804ea5b3062c29507dae23
http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12;http://pathwaycommons.org/pc12/Protein_7cdd2547d0cefaf256244c539fc08675	http://pathwaycommons.org/pc12/Complex_82d17357d862193c92a41875a42cca86	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_34ff6f2e3bd0e8a47406142e0be952f7
http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12;http://pathwaycommons.org/pc12/Protein_df9fd08e0276c43ab2fb351378b62bfc	http://pathwaycommons.org/pc12/Complex_acde9b79c34938fd57fa8c0614fa0578	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_cfb13786fdc26ec677ed731753251e02
http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12;http://pathwaycommons.org/pc12/Protein_9f4611a8db6bc306a67ab7b01f787e3b	http://pathwaycommons.org/pc12/Complex_9e24435993d218eb11bb427490b2a462	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_e1568d0e5159833d7d7e0ab330c62519
http://pathwaycommons.org/pc12/Protein_a489772cf0b41ba928e5d46db6f4a55c	http://pathwaycommons.org/pc12/Protein_5fadf86a8730033b28bc5e9eb2ddc6b3	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_01d4a9839ff1be48fc02a27ac5deed24
http://pathwaycommons.org/pc12/Protein_bdfe5a0e71e8d0851855b6be2a956902	http://pathwaycommons.org/pc12/Protein_508a9a777e8151bc6347b2504d2e02b6	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_31b0ce3e4ee20863b5912cc213a970d2
http://pathwaycommons.org/pc12/Protein_c96ed043606b6b68216691fa86989e81	http://pathwaycommons.org/pc12/Protein_fa1d7885f5c2846a5ace4ae57739ac5d	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_3a60105267ce242bf3f8d556ef077620
None	http://pathwaycommons.org/pc12/Protein_572b81e732fc460e22c5c408448504fd	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/TemplateReaction_84f3290df3ca17d3dc226b4caaea373a
http://pathwaycommons.org/pc12/Protein_94dc45c36383e0be738c620e80b39505	http://pathwaycommons.org/pc12/Protein_82a001a017c70885686baf5ddfac3cda	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_f773c05d5c2e301e2ce74b749ee43dc1
http://pathwaycommons.org/pc12/Protein_a9a60f141a61e2f8282016f408c44c69	http://pathwaycommons.org/pc12/Protein_6b476335fc868b4f1c7fb0a50bc03347	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_2bb1d16cb086dd76533778cfc5301b43
http://pathwaycommons.org/pc12/Protein_7b1962a9c0db99fd6fc52ea580d168cb	http://pathwaycommons.org/pc12/Protein_194b28694285ffa7d560370b34757875	http://pathwaycommons.org/pc12/Complex_18d1ee0ca7ea9565c8a02a8ac3390f3b	None	http://pathwaycommons.org/pc12/BiochemicalReaction_9911d08690a82cc420b1645c8427d661
http://pathwaycommons.org/pc12/Protein_c4d3cd35e5d903d4db2a315f930f6622	http://pathwaycommons.org/pc12/Protein_783e7b2fd24dba29f21034eea6f925e8	http://pathwaycommons.org/pc12/Protein_651211142ab925d28ca1d32c3f2c7a23	None	http://pathwaycommons.org/pc12/BiochemicalReaction_0a520e22443b65e7c77c14ffbd5cb8be
http://pathwaycommons.org/pc12/Protein_3cc1297dd33f23acdd7f5527549b4804	http://pathwaycommons.org/pc12/Protein_9c9b13dd6586d8b37a5f0f3a7c47f28d	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_693f2f2c677bcc93e7f7abd13153a1fe
http://pathwaycommons.org/pc12/Protein_28cb453de147bbae915072c04aef02e4;http://pathwaycommons.org/pc12/Protein_a9883589e08b1a511370462f5372bfc6	http://pathwaycommons.org/pc12/Complex_9b23e4929b97b02c6059c1099b6875f0	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_8af6c6720704fc7d7209149bca817480
http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12;http://pathwaycommons.org/pc12/Protein_d81e611b420aeb513b959d671d70c1a1	http://pathwaycommons.org/pc12/Complex_6f5d683ec6b068b187444cd1da347c31	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_fe076b7a5b28e4da07c459595727afbf
http://pathwaycommons.org/pc12/Protein_7b1962a9c0db99fd6fc52ea580d168cb	http://pathwaycommons.org/pc12/Protein_194b28694285ffa7d560370b34757875	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_395c8814d5064f67c0ae56612906fde5
http://pathwaycommons.org/pc12/Protein_adc412b6f2214496b086dc679dcce20b	http://pathwaycommons.org/pc12/Protein_7b74e59cdf31df919fe9cf58d5a9eaaa	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ed46b15f41d941a890cd56f7239413e5
http://pathwaycommons.org/pc12/Protein_6a79759f5d439899618c14a85b30d488	http://pathwaycommons.org/pc12/Protein_f6ae861f5ab5e079f8aa33356842a589	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_996eaad68a6b90c427aee3758287af15
http://pathwaycommons.org/pc12/Protein_e2791224509760012632e8fdc1e05b3e	http://pathwaycommons.org/pc12/Protein_b5a4d1b9bb2512dbd3467518d5bcfc7f	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_738562e8c8a873fb1872c93d1beba497
http://pathwaycommons.org/pc12/Protein_20a210ed1a0ebdd1417537eb59c27412	http://pathwaycommons.org/pc12/Protein_d8681744e622061d8799649a6bb9f4fa	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_2b219c0c7a3b896b57ab97264fc8f97e
http://pathwaycommons.org/pc12/Protein_3b43fb2142429fec62c731864e89eac4	http://pathwaycommons.org/pc12/Protein_5ba1cb9107dfce8cf8d4b70a5b6bb879	http://pathwaycommons.org/pc12/Protein_5bfc940bbbb7abcc3d111a8a82661fd3	None	http://pathwaycommons.org/pc12/BiochemicalReaction_8a1f566adb11f918045dc9ec08442087
http://pathwaycommons.org/pc12/Protein_b1ba2bd6d89478c797faab31a9479936	http://pathwaycommons.org/pc12/Protein_651211142ab925d28ca1d32c3f2c7a23	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_9ee3ec432fa4574ddd7e7264a70b679a
http://pathwaycommons.org/pc12/Protein_c5b90c23a7690a5e3f9d25b192d94ee8	http://pathwaycommons.org/pc12/Protein_9589325a25ccddb1249f2af6efe5d367	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_3c19676cc7c40c058d9ca6866e78315b
http://pathwaycommons.org/pc12/Protein_9470bbacc6cd0af902c7197c6bf8b480	http://pathwaycommons.org/pc12/Protein_5bfc940bbbb7abcc3d111a8a82661fd3	http://pathwaycommons.org/pc12/Protein_3bdb71f939466beea96e765c65ec1b12	None	http://pathwaycommons.org/pc12/BiochemicalReaction_857637bfd7c7efce4cbbbd488f45fbbf
http://pathwaycommons.org/pc12/Protein_1c9590f84da77fce09dfba748d36b4a2	http://pathwaycommons.org/pc12/Protein_bb0ed993c5d84f9105873048956e2fb7	http://pathwaycommons.org/pc12/Protein_9707c80c93d1ccd583d894c642aecb9d	None	http://pathwaycommons.org/pc12/BiochemicalReaction_84b09a0af34c1371659fd5c7ac028b21
http://pathwaycommons.org/pc12/Complex_c507d0696821bd8190b1cd4a48c3c66d	http://pathwaycommons.org/pc12/Complex_f19d7483687ff787132c2446660a68be	None	None	http://pathwaycommons.org/pc12/Transport_1044ea22301f928f21f732ecb5d7b13d
http://pathwaycommons.org/pc12/Protein_02a822c22a1eb90fff1e01fe79416bc5	http://pathwaycommons.org/pc12/Protein_9707c80c93d1ccd583d894c642aecb9d	http://pathwaycommons.org/pc12/Complex_f19d7483687ff787132c2446660a68be	None	http://pathwaycommons.org/pc12/BiochemicalReaction_12e8f43e93b3a6ad02199800d50d9097
http://pathwaycommons.org/pc12/Complex_c507d0696821bd8190b1cd4a48c3c66d;http://pathwaycommons.org/pc12/Protein_6b9d2728009382e2d2e5fee5fbbdf67f	http://pathwaycommons.org/pc12/Complex_51ffd5374eb6a55e8c18383a3f29e89d	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_9668b00404323c1e80432e0e236b2fb7
None	http://pathwaycommons.org/pc12/Pathway_af2687ba6e56f5f9bf36a7fb604bc2fb	None	http://pathwaycommons.org/pc12/Complex_51ffd5374eb6a55e8c18383a3f29e89d	new_http://pathwaycommons.org/pc12/Control_634bd025ddfe944023416c1ac52cbcc6
http://pathwaycommons.org/pc12/Protein_3ec833971e0c9f22d22b7f66e167832c;http://pathwaycommons.org/pc12/Protein_8a5561067fa9e2fd9934f7224b66151c	http://pathwaycommons.org/pc12/Complex_753fd27e1e6ab19e8eb56fdce0f6dae5	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_168be8aae781a2d33c061587526736c6
http://pathwaycommons.org/pc12/Complex_24f930ced0417af9345d8a6efaae8cff	http://pathwaycommons.org/pc12/Complex_03d0f8f20d0988faff6e4f6f886a05ed	http://pathwaycommons.org/pc12/Protein_8c483572e9c65b2ec816f9bede006e2a	None	http://pathwaycommons.org/pc12/BiochemicalReaction_0f694971af106d2b35e54269cda790f7
http://pathwaycommons.org/pc12/Complex_e2d66709f7223ae25fcc67b08754dd20;http://pathwaycommons.org/pc12/Protein_0e05db6fd3e6222ebfc75646fdb8e62d	http://pathwaycommons.org/pc12/Complex_0af4a14f515c6d06bdcb780e788b97e1	http://pathwaycommons.org/pc12/Pathway_bda2ba32fe0050b2ed12d40159da656f	None	http://pathwaycommons.org/pc12/ComplexAssembly_3e1706ca7e4ff42655dad39144a9a94b
http://pathwaycommons.org/pc12/Protein_33bce437032336141a8e2df85470d90a;http://pathwaycommons.org/pc12/Protein_b3fbd30eb8adf295deb5ee4d44a7fe4f;http://pathwaycommons.org/pc12/Protein_fbf35090bdbc0821d326e60afab2f0eb	http://pathwaycommons.org/pc12/Complex_1db4f6df96d7d25ef10547e7e909d7dd;http://pathwaycommons.org/pc12/Complex_e2154c15f5f9c5ca4968449de37b7512	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_f870376756e95fe0507fc0fa275b1532
None	http://pathwaycommons.org/pc12/Pathway_c72af9394e89d59833e91e2806e13544	http://pathwaycommons.org/pc12/Complex_03b5be967ae1fc4fef67451233512505	None	new_http://pathwaycommons.org/pc12/Control_76ee209ab4d267a2115586c796708e4e
http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160	http://pathwaycommons.org/pc12/Complex_dc35f97fb60d0163c69146ea86015204	http://pathwaycommons.org/pc12/Complex_ea91df572eb061b234974d1f2d20dbe7	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ae0f6554e54283e39c51ca69fad9e02b
http://pathwaycommons.org/pc12/Protein_54313d11a765f17607aa3fcc63152766	http://pathwaycommons.org/pc12/Protein_917ab95bad30e2516a93835e08b488c2	http://pathwaycommons.org/pc12/Protein_8c483572e9c65b2ec816f9bede006e2a	None	http://pathwaycommons.org/pc12/BiochemicalReaction_88de4d9646c46140d4bab74aa56ecd88
http://pathwaycommons.org/pc12/Protein_33bce437032336141a8e2df85470d90a	http://pathwaycommons.org/pc12/Protein_cedacec1544c258865c92f600d8b1431	None	None	http://pathwaycommons.org/pc12/Transport_fdf8a0e1cc434164c175f0666382ad99
http://pathwaycommons.org/pc12/Complex_0eda9ff0e315314f6e0b0fb633277f12	http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160;http://pathwaycommons.org/pc12/Protein_99356e67d3e6afc822ba22b3ec270181	http://pathwaycommons.org/pc12/Protein_c63c58ef3f774c4cf1299aa4ff49dab2	None	http://pathwaycommons.org/pc12/ComplexAssembly_0f80b5b2cfeef04bb7327908f226e216
http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160;http://pathwaycommons.org/pc12/Protein_893873e0615705e308722548e58e81d4	http://pathwaycommons.org/pc12/Complex_1ac227ff266e694599094d720bd1d92a	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_173e63f0ebd2046835bd726e9b3e6b73
http://pathwaycommons.org/pc12/Complex_0eda9ff0e315314f6e0b0fb633277f12;http://pathwaycommons.org/pc12/Complex_f287bb45859fe211466495fff6e91294	http://pathwaycommons.org/pc12/Complex_d4c798bf4402849ebb99ff914d5812a4	http://pathwaycommons.org/pc12/Protein_c63c58ef3f774c4cf1299aa4ff49dab2;http://pathwaycommons.org/pc12/Pathway_bda2ba32fe0050b2ed12d40159da656f	None	http://pathwaycommons.org/pc12/ComplexAssembly_db412115b30944b8a16376ebc8e38f31
None	http://pathwaycommons.org/pc12/Pathway_d726bde74616e86afabc062a983fc2e9	None	http://pathwaycommons.org/pc12/Complex_c7b26c4d9103d7be522001016d71a75c	new_http://pathwaycommons.org/pc12/Control_d883efe05dea1626b8742850c1914d29
http://pathwaycommons.org/pc12/Complex_401c67f881e599f2b2712644837e2186;http://pathwaycommons.org/pc12/Protein_8a5561067fa9e2fd9934f7224b66151c	http://pathwaycommons.org/pc12/Complex_8d9d894ffbee5de27fd3cfc6f06459f6	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_51b9690efe83ecdef0d02106d9c92faf
http://pathwaycommons.org/pc12/Complex_bbf7003484b658406700383c7be8526f;http://pathwaycommons.org/pc12/Protein_7b1962a9c0db99fd6fc52ea580d168cb	http://pathwaycommons.org/pc12/Complex_e4e768191c6a47b7473b9041be35411e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_c8ea3959d3de80ab4b1dea50d93e2cd9
http://pathwaycommons.org/pc12/Complex_03d0f8f20d0988faff6e4f6f886a05ed;http://pathwaycommons.org/pc12/Protein_54313d11a765f17607aa3fcc63152766	http://pathwaycommons.org/pc12/Complex_4544ab1e94a07d18a5d0f8f371c8b3ab	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_905070f5ca0cfe2b8a3f0706e9fdae31
http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160;http://pathwaycommons.org/pc12/Protein_7b1962a9c0db99fd6fc52ea580d168cb	http://pathwaycommons.org/pc12/Complex_c7b26c4d9103d7be522001016d71a75c	http://pathwaycommons.org/pc12/Protein_8c483572e9c65b2ec816f9bede006e2a;http://pathwaycommons.org/pc12/Pathway_bda2ba32fe0050b2ed12d40159da656f	None	http://pathwaycommons.org/pc12/ComplexAssembly_7dcea48b35d99401db22be10e1aedbfa
http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160;http://pathwaycommons.org/pc12/Protein_6ce17b2b7b2ee5e64c2ba3a9fe27af18	http://pathwaycommons.org/pc12/Complex_0eda9ff0e315314f6e0b0fb633277f12	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_b75aef9c7438f455c1bada25f14de938
http://pathwaycommons.org/pc12/Complex_4544ab1e94a07d18a5d0f8f371c8b3ab	http://pathwaycommons.org/pc12/Complex_03b5be967ae1fc4fef67451233512505	None	None	http://pathwaycommons.org/pc12/Transport_1623d433bbaed1cb4e3e0e0777ad27f3
None	http://pathwaycommons.org/pc12/Pathway_7f92e6b58537358d104472108795deb1	None	http://pathwaycommons.org/pc12/Complex_401c67f881e599f2b2712644837e2186	new_http://pathwaycommons.org/pc12/Control_341844696dc30a5ae95cbd6945a8e87c
http://pathwaycommons.org/pc12/Protein_54313d11a765f17607aa3fcc63152766	http://pathwaycommons.org/pc12/Protein_917ab95bad30e2516a93835e08b488c2	http://pathwaycommons.org/pc12/Protein_c63c58ef3f774c4cf1299aa4ff49dab2	None	http://pathwaycommons.org/pc12/BiochemicalReaction_5c074d5a781e24adfb2866ba4659a220
http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160;http://pathwaycommons.org/pc12/Protein_3760505c23e0e59fe1559f7ebb39dec6	http://pathwaycommons.org/pc12/Complex_6da277310c8049fd5a7eb115241ef5f4	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_a3a64d596d4f4c1fc037ba31c8714dc0
http://pathwaycommons.org/pc12/Complex_753fd27e1e6ab19e8eb56fdce0f6dae5;http://pathwaycommons.org/pc12/Protein_33bce437032336141a8e2df85470d90a	http://pathwaycommons.org/pc12/Complex_e2d66709f7223ae25fcc67b08754dd20	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_83d97780f472a9cfd78e7650e8fc67b7
http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160;http://pathwaycommons.org/pc12/Complex_861328a0ae3909a0e01f289fb4b17ea0	http://pathwaycommons.org/pc12/Complex_2cffb92b110ae318cabdc37cad7ce02e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_42cc0f7d04f033f87070303d43145b85
http://pathwaycommons.org/pc12/Protein_33bce437032336141a8e2df85470d90a;http://pathwaycommons.org/pc12/Protein_8a5561067fa9e2fd9934f7224b66151c	http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_59021ec92743a5c83c9e7b58b4932c37
http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160;http://pathwaycommons.org/pc12/Protein_6817eb2a565f0330121b53d9e81777d5;http://pathwaycommons.org/pc12/Protein_a2e1853b6d784e21a09919d9bc246ea1	http://pathwaycommons.org/pc12/Complex_08c9b109050a5c21da4fd35d994989af	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_245b70f7d2b8bb4bc546ab2444060a3c
None	http://pathwaycommons.org/pc12/Pathway_f3d83c590fbc3e29fdb844c6007dca4a	http://pathwaycommons.org/pc12/Complex_78bf96c49de75dea0391942bed63a160	None	new_http://pathwaycommons.org/pc12/Control_8e5a9cc4c5f0617ed2df63301de47629
http://pathwaycommons.org/pc12/Complex_86a5fdf7ea647b4f8402c22643a4b489;http://pathwaycommons.org/pc12/Protein_33bce437032336141a8e2df85470d90a	http://pathwaycommons.org/pc12/Complex_bbf7003484b658406700383c7be8526f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_b4bb7c1920f6aaacea7c2b487312119b
None	http://pathwaycommons.org/pc12/Pathway_7e87e5e1e3efccf49056397201287116	http://pathwaycommons.org/pc12/Protein_917ab95bad30e2516a93835e08b488c2	None	new_http://pathwaycommons.org/pc12/Control_251244e634c4b5cfa23e6832cdef6c82
None	http://pathwaycommons.org/pc12/Pathway_c72af9394e89d59833e91e2806e13544	http://pathwaycommons.org/pc12/Complex_08c9b109050a5c21da4fd35d994989af	None	new_http://pathwaycommons.org/pc12/Control_8a3140c0c19e79d4205ac8b57c894dc7
http://pathwaycommons.org/pc12/Protein_33bce437032336141a8e2df85470d90a;http://pathwaycommons.org/pc12/Protein_ae597514a591f7e1f3e61d8f2f15711a	http://pathwaycommons.org/pc12/Complex_401c67f881e599f2b2712644837e2186	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_d2f7d8637a5b37181e97d22c2f8fca27
None	http://pathwaycommons.org/pc12/Pathway_5a54fb0d2a2e0d9b3b6dfb518f8f0789	http://pathwaycommons.org/pc12/Complex_399d4ee797eac6f13c3a05224060f06d	None	new_http://pathwaycommons.org/pc12/Control_17660f5f64b91b6e0674f88a5331e935
http://pathwaycommons.org/pc12/Complex_309ad28b5a0df027c45dc89ea10c5495;http://pathwaycommons.org/pc12/Protein_2a9468d793ddc8ac57f9da4f8085f3d6	http://pathwaycommons.org/pc12/Complex_4ce26e61b522fa16b86c137b2cfa0268	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_1560c9590a8b1acec6368a4e783c76c5
http://pathwaycommons.org/pc12/Protein_2a9468d793ddc8ac57f9da4f8085f3d6;http://pathwaycommons.org/pc12/Protein_914681b9ee3cf2b56ab2577ea7dc1d8f	http://pathwaycommons.org/pc12/Complex_c55e54a970ad30cb32b364b85ebf6d64	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_f464a322647ae9eb2faeb6d4b2a45a7f
http://pathwaycommons.org/pc12/Protein_2a9468d793ddc8ac57f9da4f8085f3d6	http://pathwaycommons.org/pc12/Protein_3f370c7a762f481fcc97474489d21d67	http://pathwaycommons.org/pc12/Protein_a0ac17aa589241ffc780938e19f5a0a2	None	http://pathwaycommons.org/pc12/BiochemicalReaction_fbe7e48fb203c1fa2a70b9bc1fff9889
http://pathwaycommons.org/pc12/Protein_058543499145e12f7c053ed41c676047;http://pathwaycommons.org/pc12/Protein_2a9468d793ddc8ac57f9da4f8085f3d6	http://pathwaycommons.org/pc12/Complex_dfe492d3f97dea566775ef908f245e7f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_f3a0c3950639b6262bcc2f86efef20c2
None	http://pathwaycommons.org/pc12/Pathway_613e61ba12cbc71bc9ebb4b78c26e811	http://pathwaycommons.org/pc12/Protein_3f370c7a762f481fcc97474489d21d67	None	new_http://pathwaycommons.org/pc12/Control_9c8900ce7c523450ca661b677398a0c9
