C9HN+       1  1  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   525
C11+        1  0  0 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   526
C3H8+       1  8  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   527
C4H5NH+     1  6  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   528
C5H5N+      1  5  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   529
C10N+       1  0  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   530
H2C8N+      1  2  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   531
C10H2+      1  2  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   532
C7H5+       1  5  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   533
C8H4+       1  4  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   534
C9H2N+      1  2  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   535
C9H3+       1  3  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   536
C6H7+       1  7  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   537
C9H3N+      1  3  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   538
C9H4+       1  4  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   539
C10H3+      1  3  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   540
H2C10N+     1  2  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   541
C8H6+       1  6  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   542
C6H7N+      1  7  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   543
C9H8+       1  8  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   544
C14H10+     1 10  0 14  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   545
C15H9+      1  9  0 15  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   546
